cve,title,severity,published,cve_link
CVE-2022-4103,Royal Elementor Addons <=1.3.55 - Missing Authorization to Subscriber+ Arbitrary Post Creation,Medium,2022-12-15 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-4103
CVE-2024-4374,DethemeKit For Elementor <= 2.1.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Multiple Widgets,Medium,2024-05-17 16:25:38,https://www.cve.org/CVERecord?id=CVE-2024-4374
CVE-2023-5381,Elementor Addon Elements <= 1.12.7 - Authenticated (Administrator+) Stored Cross-Site Scripting,Medium,2023-11-15 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-5381
CVE-2025-32216,Spider Elements – Addons for Elementor <= 1.6.3 - Missing Authorization,Medium,2025-04-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-32216
CVE-2024-9682,Royal Elementor Addons and Templates <= 1.7.1001 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting via Form Builder Widget,Medium,2024-11-12 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-9682
CVE-2024-4875,HT Mega – Absolute Addons For Elementor <= 2.5.2 - Missing Authorization to Options Update,Medium,2024-05-20 19:51:49,https://www.cve.org/CVERecord?id=CVE-2024-4875
CVE-2025-39543,Royal Elementor Addons <= 1.3.977 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-39543
CVE-2021-4447,Essential Addons for Elementor <= 4.6.4 - Authenticated (Contributor+) Privilege Escalation,High,2021-05-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-4447
CVE-2023-51407,Split Test For Elementor <= 1.6.9 - Cross-Site Request Forgery,Medium,2023-12-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-51407
CVE-2024-2042,ElementsKit Elementor addons <= 3.0.5 - Authenticated (Contributor+) Stored Cross-Site Scripting via Image Accordion Widget,Medium,2024-03-15 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2042
CVE-2024-12272,WP Travel Engine – Elementor Widgets | Create Travel Booking Website Using WordPress and Elementor <= 1.3.7 - Authenticated (Contributor+) Local File Inclusion,High,2024-12-24 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-12272
CVE-2025-22788,CoDesigner WooCommerce Builder for Elementor <= 4.21 - Authenticated (Author+) Stored Cross-Site Scripting,Medium,2025-01-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-22788
CVE-2024-5662,"Ultimate Post Kit Addons For Elementor – (Post Grid, Post Carousel, Post Slider, Category List, Post Tabs, Timeline, Post Ticker, Tag Cloud) <= 3.11.7 - Authenticated (Contributor+) Stored Cross-Site Scripting via Social Count (Static) Widget",Medium,2024-06-27 19:59:55,https://www.cve.org/CVERecord?id=CVE-2024-5662
CVE-2024-9444,ElementsReady Addons for Elementor <= 6.4.3 - Authenticated (Author+) Stored Cross-Site Scripting via SVG File Upload,Medium,2024-10-15 21:26:07,https://www.cve.org/CVERecord?id=CVE-2024-9444
CVE-2021-24261,HT Mega - Absolute Addons for Elementor Page Builder <= 1.5.5 - Contributor+ Stored Cross-Site Scripting,Medium,2021-04-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24261
CVE-2024-4697,Cowidgets – Elementor Addons <= 1.1.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via heading_tag Parameter,Medium,2024-06-03 17:08:40,https://www.cve.org/CVERecord?id=CVE-2024-4697
CVE-2024-4624,"Essential Addons for Elementor – Best Elementor Templates, Widgets, Kits & WooCommerce Builders <= 5.9.20 - Authenticated (Contributor+) Stored Cross-Site Scripting",Medium,2024-05-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-4624
CVE-2024-39662,Black Widgets For Elementor <= 1.3.5 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-08-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-39662
CVE-2024-49271,"Unlimited Elements For Elementor (Free Widgets, Addons, Templates) <= 1.5.121 - Authenticated (Editor+) Remote Code Execution",High,2024-10-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-49271
CVE-2024-43210,LA-Studio Element Kit for Elementor <= 1.3.9.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-08-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-43210
CVE-2024-47383,The Pack Elementor addons <= 2.0.8.8 - Authenticated (Author+) Stored Cross-Site Scripting,Medium,2024-09-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-47383
CVE-2024-12140,"Elementor AI Addons – 70 Widgets, Premium Templates, Ultimate Elements <= 2.2.1 - Authenticated (Contributor+) Private Templates Content Disclosure",Medium,2025-01-06 16:08:19,https://www.cve.org/CVERecord?id=CVE-2024-12140
CVE-2024-0586,"Essential Addons for Elementor – Best Elementor Templates, Widgets, Kits & WooCommerce Builders <= 5.9.4 - Authenticated (Contributor+) Stored Cross-Site Scritping",Medium,2024-01-17 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0586
CVE-2024-38710,Master Addons for Elementor <= 2.0.6.2 - Authenticated (Author+) Stored Cross-Site Scripting,Medium,2024-07-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-38710
CVE-2025-32196,News Kit Elementor Addons <= 1.3.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-32196
CVE-2025-31749,HMH Footer Builder For Elementor <= 1.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-31749
CVE-2023-0231,WooLentor <= 2.5.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Shortcode,Medium,2023-01-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-0231
CVE-2023-1807,"Elementor Addons, Widgets and Enhancements – Stax <= 1.4.3 - Cross-Site Request Forgery via toggle_widget",Medium,2023-06-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-1807
CVE-2024-47626,RomethemeKit For Elementor <= 1.5.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-09-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-47626
CVE-2024-53766,Devnex Addons For Elementor <= 1.0.9 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-53766
CVE-2024-52358,Responsive Addons for Elementor <= 1.5.4 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-52358
CVE-2024-53749,Post Carousel Slider for Elementor <= 1.5.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-53749
CVE-2023-24374,Material Design Icons for Page Builders <= 1.4.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Shortcode,Medium,2023-01-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-24374
CVE-2024-37482,The Post Grid <= 7.7.4 - Missing Authorization via AJAX,Medium,2024-07-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37482
CVE-2024-10777,AnyWhere Elementor <= 1.2.11 - Authenticated (Contributor+) Post Disclosure,Medium,2024-12-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-10777
CVE-2024-6628,EleForms – All In One Form Integration including DB for Elementor <= 2.9.9.9 - Cross-Site Request Forgery,Medium,2024-11-15 15:10:57,https://www.cve.org/CVERecord?id=CVE-2024-6628
CVE-2022-4711,Royal Elementor Addons <= 1.3.59 - Insufficient Access Control to Menu Settings Update,Medium,2023-01-10 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-4711
CVE-2022-1329,Elementor Website Builder 3.6.0 - 3.6.2  - Missing Authorization to Remote Code Execution,High,2022-04-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-1329
CVE-2023-0336,OoohBoi Steroids for Elementor <= 2.1.3 - Missing Authorization leading to Authenticated (Subscriber+) Attachment Deletion,Medium,2023-02-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-0336
CVE-2025-4479,ElementsKit Lite <= 3.5.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Image Comparison Widget,Medium,2025-06-18 15:03:12,https://www.cve.org/CVERecord?id=CVE-2025-4479
CVE-2024-37497,JetThemeCore for Elementor <= 2.2.0 - Authenticated (Subscriber+) Arbitrary File Deletion,High,2024-07-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37497
CVE-2024-56221,WPMozo Addons Lite for Elementor <= 1.2.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-19 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-56221
CVE-2024-34767,ShopLentor <= 2.8.7 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-05-17 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34767
CVE-2024-7417,Royal Elementor Addons and Templates <= 1.3.986 - Authenticated (Subscriber+) Private Post Disclosure,Medium,2024-10-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-7417
CVE-2024-31236,Royal Elementor Addons <= 1.3.93 - Authenticated (Contributor+) Stored Cross-Site Scriting,Medium,2024-04-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-31236
CVE-2020-15020,Elementor Website Builder <= 2.9.13 - Authenticated Stored Cross-Site Scripting,Medium,2020-07-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2020-15020
CVE-2024-2030,"Database for Contact Form 7, WPforms, Elementor forms <= 1.3.3 - Authenticated(Contributor+) Stored Cross-Site Scripting via shortcode",Medium,2024-03-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2030
CVE-2024-13354,Responsive Addons for Elementor – Free Elementor Addons Plugin and Elementor Templates <= 1.6.4 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-01-23 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-13354
,"Integration for Contact Form 7 and Zoho CRM, Bigin <= 1.1.7 - Cross-Site Scripting",Medium,2021-08-25 00:00:00,
CVE-2024-43123,Card Elements for Elementor <= 1.2.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-08-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-43123
CVE-2023-1169,OoohBoi Steroids for Elementor <= 2.1.4 - Missing Authorization leading to Authenticated (Subscriber+) Image Upload,Medium,2023-04-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-1169
CVE-2024-8440,"Essential Addons for Elementor -- Best Elementor Templates, Widgets, Kits & WooCommerce Builders <= 6.0.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Fancy Text Widget",Medium,2024-09-10 17:52:37,https://www.cve.org/CVERecord?id=CVE-2024-8440
CVE-2024-7791,140+ Widgets | Xpro Addons For Elementor – FREE <= 1.4.4.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Post Grid Widget,Medium,2024-08-26 22:18:11,https://www.cve.org/CVERecord?id=CVE-2024-7791
CVE-2024-4479,Jeg Elementor Kit <= 2.6.5 - Authenticated (Contributor+) Stored Cross-Site Scripting via JKit - Tabs and JKit - Accordion Widgets,Medium,2024-06-14 12:29:18,https://www.cve.org/CVERecord?id=CVE-2024-4479
CVE-2024-10266,Premium Addons for Elementor <= 4.10.60 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting via Video Box Widget,Medium,2024-10-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-10266
CVE-2024-54338,Hello Event Widgets For Elementor <= 1.0.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-54338
CVE-2025-0433,Master Addons <= 2.0.7.1 - Authenticated (Contributor+) Stored Cross-Site Scripting via id Parameter,Medium,2025-03-03 19:57:54,https://www.cve.org/CVERecord?id=CVE-2025-0433
CVE-2024-43124,Graphina <= 1.8.10 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-08-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-43124
CVE-2024-4566,ShopLentor <= 2.8.8 - Missing Authorization to WordPress Option Modification,High,2024-05-20 19:43:02,https://www.cve.org/CVERecord?id=CVE-2024-4566
CVE-2025-1457,"Element Pack Elementor Addons (Header Footer, Template Library, Dynamic Grid, Carousel and Remote Arrows) <= 5.10.28 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting",Medium,2025-04-18 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-1457
CVE-2024-4478,Happy Addons for Elementor <= 3.10.7 - Authenticated (Contributor+) Stored Cross-Site Scripting via Image Stack Group Widget,Medium,2024-05-15 19:30:58,https://www.cve.org/CVERecord?id=CVE-2024-4478
CVE-2023-5454,Templately <= 2.2.5 - Improper Authorization to Arbitrary Post Deletion,Medium,2023-10-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-5454
CVE-2024-34817,"Integration for Pipedrive and Contact Form 7, WPForms, Elementor, Ninja Forms <= 1.2.0 - Cross-Site Request Forgery",Medium,2024-05-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34817
CVE-2024-4370,"WPZOOM Addons for Elementor (Templates, Widgets) <= 1.1.36 - Authenticated (Contributor+) Stored Cross-Site Scripting via Image Box Widget",Medium,2024-05-14 10:38:28,https://www.cve.org/CVERecord?id=CVE-2024-4370
CVE-2024-53811,WDesignkit <= 1.0.40 - Authenticated (Administrator+) Arbitrary File Upload,High,2024-12-02 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-53811
CVE-2025-6253,UiCore Elements <= 1.3.0 - Missing Authorization to Unauthenticated Arbitrary File Read,High,2025-08-11 17:05:09,https://www.cve.org/CVERecord?id=CVE-2025-6253
CVE-2024-4619,Elementor Website Builder – More than Just a Page Builder <= 3.21.5 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting,Medium,2024-05-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-4619
CVE-2024-3307,HT Mega – Absolute Addons For Elementor <= 2.4.9 - Authenticated (Contributor+) Stored Cross-Site Scripting via Countdown Widget,Medium,2024-04-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3307
CVE-2023-47504,Elementor Website Builder <= 3.16.4 - Missing Authorization to Arbitrary Attachment Read,Medium,2023-11-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-47504
CVE-2024-2349,Fancy Elementor Flipbox <= 2.5.1 - Authenticated (Contributor+) Stored Cross-Site Scripting via Fancy Elementor Flipbox Widget,Medium,2024-04-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2349
CVE-2024-2117,Elementor Website Builder – More than Just a Page Builder <= 3.20.2 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting via Path Widget,Medium,2024-03-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2117
CVE-2024-5073,Essential Addons for Elementor <= 5.9.21 - Authenticated (Contributor+) Stored Cross-Site Scripting via Twitter Feed,Medium,2024-05-29 18:31:01,https://www.cve.org/CVERecord?id=CVE-2024-5073
CVE-2024-52387,Master Addons for Elementor <= 2.0.7.5 - Authenticated (Author+) Stored Cross-Site Scripting,Medium,2024-11-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-52387
CVE-2021-24359,The Plus Addons for Elementor Page Builder <= 4.1.10 - Open Redirect,Medium,2021-05-31 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24359
CVE-2022-3805,Jeg Elementor Kit <= 2.5.6 - Unauthenticated Authorization Bypass,High,2022-11-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-3805
CVE-2025-31057,Universal Video Player <= 1.4.0 - Reflected Cross-Site Scripting,Medium,2025-06-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-31057
CVE-2024-2350,Clever Addons for Elementor <= 2.1.9 - Authenticated (Contributor+) Stored Cross-Site Scripting via Multiple CAFE Widgets,Medium,2024-06-05 13:03:48,https://www.cve.org/CVERecord?id=CVE-2024-2350
CVE-2023-2517,Metform Elementor Contact Form Builder <= 3.3.2 - Cross-Site Request Forgery via permalink_setup,Medium,2023-06-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-2517
CVE-2021-24351,The Plus Addons for Elementor Page Builder <= 4.1.11 - Reflected Cross-Site Scripting,Medium,2021-05-31 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24351
CVE-2024-2665,Premium Addons for Elementor <= 4.10.27 - Authenticated (Contributor+) Stored Cross-Site Scripting via Button,Medium,2024-04-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2665
CVE-2024-37091,Consulting Elementor Widgets <= 1.3.0 - Authenticated (Contributor+) Remote Code Execution,High,2024-06-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37091
CVE-2024-4379,Premium Addons for Elementor <= 4.10.31 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting via Global Tooltip,Medium,2024-05-30 17:09:22,https://www.cve.org/CVERecord?id=CVE-2024-4379
CVE-2024-4488,Royal Elementor Addons and Templates <= 1.3.976 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-06-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-4488
CVE-2022-4702,Royal Elementor Addons <= 1.3.59 - Insufficient Access Control to Plugin Deactivation,Medium,2023-01-10 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-4702
CVE-2024-5161,Magical Addons For Elementor <= 1.1.39 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-06-05 15:35:23,https://www.cve.org/CVERecord?id=CVE-2024-5161
CVE-2023-38518,"Borderless – Widgets, Elements, Templates and Toolkit for Elementor & Gutenberg <= 1.4.8 - Authenticated (Administrator+) Stored Cross-Site Scripting",Medium,2023-07-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-38518
CVE-2025-22811,MT Addons for Elementor <= 1.0.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-01-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-22811
CVE-2024-8921,Zita Elementor Site Library <= 1.6.3 - Authenticated (Author+) Stored Cross-Site Scripting via SVG File Upload,Medium,2024-10-15 21:49:51,https://www.cve.org/CVERecord?id=CVE-2024-8921
,CRM Perks - Various Plugins (Various Versions) - Reflected Cross-Site Scripting,Medium,2021-08-26 00:00:00,
,CRM Perks - Various Plugins (Various Versions) - Reflected Cross-Site Scripting,Medium,2021-08-26 00:00:00,
,CRM Perks - Various Plugins (Various Versions) - Reflected Cross-Site Scripting,Medium,2021-08-26 00:00:00,
,CRM Perks - Various Plugins (Various Versions) - Reflected Cross-Site Scripting,Medium,2021-08-26 00:00:00,
,CRM Perks - Various Plugins (Various Versions) - Reflected Cross-Site Scripting,Medium,2021-08-26 00:00:00,
,CRM Perks - Various Plugins (Various Versions) - Reflected Cross-Site Scripting,Medium,2021-08-26 00:00:00,
,CRM Perks - Various Plugins (Various Versions) - Reflected Cross-Site Scripting,Medium,2021-08-26 00:00:00,
,CRM Perks - Various Plugins (Various Versions) - Reflected Cross-Site Scripting,Medium,2021-08-26 00:00:00,
,CRM Perks - Various Plugins (Various Versions) - Reflected Cross-Site Scripting,Medium,2021-08-26 00:00:00,
,CRM Perks - Various Plugins (Various Versions) - Reflected Cross-Site Scripting,Medium,2021-08-26 00:00:00,
,CRM Perks - Various Plugins (Various Versions) - Reflected Cross-Site Scripting,Medium,2021-08-26 00:00:00,
CVE-2024-2784,The Plus Addons for Elementor <= 5.5.4 - Authenticated (Contibutor+) Stored Cross-Site Scripting via Hover Card,Medium,2024-05-23 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2784
CVE-2025-22818,S3Player – WooCommerce & Elementor Integration <= 4.2.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-01-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-22818
CVE-2024-9867,"Element Pack Elementor Addons (Header Footer, Template Library, Dynamic Grid & Carousel, Remote Arrows) <= 5.10.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Open Map Widget",Medium,2024-11-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-9867
CVE-2024-0767,Envo's Elementor Templates & Widgets for WooCommerce <= 1.4.4 - Cross-Site Request Forgery via ajax_plugin_activation,Medium,2024-02-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0767
CVE-2024-4087,Royal Elementor Addons and Templates <= 1.3.975 - Authenticated (Contributor+) Stored Cross-Site Scripting via Back to Top Widget,Medium,2024-05-31 17:38:07,https://www.cve.org/CVERecord?id=CVE-2024-4087
CVE-2024-2664,Premium Addons for Elementor <= 4.10.24 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-04-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2664
CVE-2023-0721,Metform Elementor Contact Form Builder <= 3.3.0 - Unauthenticated CSV Injection,High,2023-06-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-0721
CVE-2021-24264,Image Hover Effects – Elementor Addon <= 1.3.3 - Authenticated Stored Cross-Site Scripting,Medium,2021-04-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24264
CVE-2021-24175,Plus Addons for Elementor Page Builder <= 4.1.6 - Authentication Bypass,Critical,2021-03-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24175
CVE-2024-10324,RomethemeKit For Elementor <= 1.5.2 - Authenticated (Contributor+) Sensitive Information Exposure via Elementor Templates,Medium,2025-01-23 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-10324
CVE-2024-5555,"Element Pack Elementor Addons (Header Footer, Template Library, Dynamic Grid & Carousel, Remote Arrows) <= 5.6.5 - Authenticated (Contributor+) Stored Cross-Site Scripting",Medium,2024-07-17 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-5555
CVE-2024-49679,WPKoi Templates for Elementor <= 3.1.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-21 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-49679
CVE-2022-4700,Royal Elementor Addons <= 1.3.59 - Insufficient Access Control to Theme Activation,Medium,2023-01-10 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-4700
CVE-2024-54232,RRAddons for Elementor <= 1.1.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-54232
CVE-2023-3295,"Unlimited Elements For Elementor (Free Widgets, Addons, Templates) <= 1.5.66 - Authenticated (Contributor+) Arbitrary File Upload",High,2023-06-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-3295
CVE-2024-33649,Opal Widgets For Elementor <= 1.6.9 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-04-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-33649
CVE-2024-5787,"PowerPack Addons for Elementor (Free Widgets, Extensions and Templates) <= 2.7.20 - Authenticated (Contributor+) Stored Cross-Site Scripting via Link Effects Widget",Medium,2024-06-12 17:12:58,https://www.cve.org/CVERecord?id=CVE-2024-5787
CVE-2021-24269,Sina Extension for Elementor <= 3.3.11 - Stored Cross-Site Scripting,Medium,2021-04-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24269
CVE-2024-4459,Themesflat Addons For Elementor <= 2.1.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Widget Titles,Medium,2024-06-05 15:27:40,https://www.cve.org/CVERecord?id=CVE-2024-4459
CVE-2024-43997,EasyJobs <= 2.4.14 - Reflected Cross-Site Scripting,Medium,2024-08-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-43997
CVE-2024-2082,EleForms – All In One Form Integration including DB for Elementor <= 2.9.9.7 - Unauthenticated Stored Cross-Site Scripting,High,2024-04-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2082
CVE-2024-1238,ElementsKit Elementor addons <= 3.0.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-03-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1238
CVE-2021-42360,"Starter Templates — Elementor, Gutenberg & Beaver Builder Templates  <= 2.7.0 - Missing Authorization to Stored Cross-Site Scripting",High,2021-10-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-42360
CVE-2024-1467,"Starter Templates — Elementor, WordPress & Beaver Builder Templates <= 4.1.6 - Authenticated (Contributor+) Server-Side Request Forgery",Medium,2024-05-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1467
CVE-2024-12059,ElementInvader Addons for Elementor <= 1.3.1 - Missing Authorization to Arbitrary Options Read,Medium,2024-12-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-12059
CVE-2021-4445,Premium Addons for Elementor <= 4.5.1 - Authenticated (Subscriber+) Limited Arbitrary Option Update,Medium,2021-08-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-4445
CVE-2024-2785,The Plus Addons for Elementor <= 5.4.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Age Gate,Medium,2024-05-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2785
CVE-2020-8426,Elementor Website Builder <= 2.8.4 - Reflected Cross-Site Scripting,Medium,2020-01-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2020-8426
CVE-2024-4669,Events Addon for Elementor <= 2.1.4 - Authenticated (Contributor+) Stored Cross-Site Scripting via Multiple Widgets,Medium,2024-06-11 08:17:21,https://www.cve.org/CVERecord?id=CVE-2024-4669
CVE-2024-10692,"PowerPack Elementor Addons (Free Widgets, Extensions and Templates) <= 2.8.1 - Authenticated (Contributor+) Post Disclosure",Medium,2024-12-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-10692
CVE-2025-1663,Unlimited Elements For Elementor <= 1.5.142 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-02 19:12:50,https://www.cve.org/CVERecord?id=CVE-2025-1663
CVE-2024-1419,The Plus Addons for Elementor <= 5.4.0 - Authenticated (Contributor+) Stored Cross-Site Scripting Header Meta Content Widget,Medium,2024-03-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1419
CVE-2024-34812,ShopBuilder – Elementor WooCommerce Builder Addons <= 2.1.8 - Unauthenticated Sensitive Information Exposure,Medium,2024-05-09 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34812
CVE-2024-1326,Jeg Elementor Kit <= 2.6.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via HTML Tags,Medium,2024-02-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1326
CVE-2024-44007,SKT Templates – Elementor & Gutenberg templates <= 6.14 - Reflected Cross-Site Scripting,Medium,2024-09-16 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-44007
CVE-2024-4371,"CoDesigner WooCommerce Builder for Elementor – Customize Checkout, Shop, Email, Products & More <= 4.4.1 - Unauthenticated PHP Object Injection",Critical,2024-06-12 19:54:17,https://www.cve.org/CVERecord?id=CVE-2024-4371
,Royal Elementor Addons <= 1.3.55 - Cross-Site Request Forgery,High,2022-12-06 00:00:00,
CVE-2024-8546,ElementsKit Elementor addons <= 3.2.7 - Authenticated (Contributor+) Stored Cross-Site Scripting via Video Widget,Medium,2024-09-24 23:43:47,https://www.cve.org/CVERecord?id=CVE-2024-8546
