"keyword","vuln_id","cve","title","description","severity","cvss_score","published","cve_link","software_name","software_slug"
"elementor","bb0dca75-af56-404f-856c-41edd76b72a1","CVE-2024-44026","Charity Addon for Elementor <= 1.3.0 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Charity Addon for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.3.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-09-24 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-44026","Charity Addon for Elementor","charity-addon-for-elementor"
"elementor","bb228bda-5094-4e54-a197-3b66376e2216","CVE-2023-47680","Qi Addons For Elementor <= 1.6.4 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Qi Addons For Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via an unknown parameter in versions up to  and including  1.6.4 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2023-11-09 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-47680","Qi Addons For Elementor","qi-addons-for-elementor"
"elementor","bb8aca3a-e4f7-41d6-9ea9-d189817c2c04","CVE-2022-47169","Visibility Logic for Elementor <= 2.3.4 - Cross-Site Request Forgery via toggle_option","The Visibility Logic for Elementor plugin for WordPress is vulnerable to Cross-Site Request Forgery in versions up to  and including  2.3.4. This is due to missing or incorrect nonce validation on the toggle_option function. This makes it possible for unauthenticated attackers to change plugin settings via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.","Medium","4.3","2023-07-05 00:00:00","https://www.cve.org/CVERecord?id=CVE-2022-47169","Visibility Logic for Elementor","visibility-logic-elementor"
"elementor","bb93853b-a6e0-42d1-8b10-b391984603f2","CVE-2024-2789","Happy Addons for Elementor <= 3.10.4 - Authenticated (Contributor+) Stored Cross-Site Scripting via Calendy","The Happy Addons for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's Calendy widget in all versions up to  and including  3.10.4 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-04-04 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-2789","Happy Addons for Elementor","happy-elementor-addons"
"elementor","bbb3ee94-e631-47ee-9f16-6bf7c23abab1","CVE-2024-1506","Prime Slider – Addons For Elementor <= 3.13.1 - Authenticated (Contributor+) Stored Cross-Site Scripting via Fiestar Widget","The Prime Slider – Addons For Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'title_tags' attribute of the Fiestar widget in all versions up to  and including  3.13.1 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-03-06 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-1506","Prime Slider – Addons For Elementor (Revolution of a slider  Hero Slider  Post Slider and Ecommerce Slider)","bdthemes-prime-slider-lite"
"elementor","bc2e883b-fb91-425c-a779-89a34eed2ba8","CVE-2022-4103","Royal Elementor Addons <=1.3.55 - Missing Authorization to Subscriber+ Arbitrary Post Creation","The Royal Elementor Addons plugin for WordPress is vulnerable to authorization bypass due to a missing capability check during template creation in the function wpr_create_template in versions up to  and including  1.3.55. Furthermore  the plugin does not verify whether the created post is a template. This makes it possible for authenticated attackers  with subscriber-level permissions and above  to create arbitrary posts and pages.","Medium","6.5","2022-12-15 00:00:00","https://www.cve.org/CVERecord?id=CVE-2022-4103","Royal Elementor Addons and Templates","royal-elementor-addons"
"elementor","bcd9384c-5af3-4544-8179-c2f5550dd152","CVE-2024-4374","DethemeKit For Elementor <= 2.1.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Multiple Widgets","The DethemeKit For Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's widgets in all versions up to  and including  2.1.3 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-05-17 16:25:38","https://www.cve.org/CVERecord?id=CVE-2024-4374","DethemeKit for Elementor","dethemekit-for-elementor"
"elementor","bd2bc2e7-960e-40db-9dcc-a6a60117bd83","CVE-2023-5381","Elementor Addon Elements <= 1.12.7 - Authenticated (Administrator+) Stored Cross-Site Scripting","The Elementor Addon Elements plugin for WordPress is vulnerable to Stored Cross-Site Scripting via admin settings in versions up to  and including  1.12.7 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with administrator-level permissions and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page. This only affects multi-site installations and installations where unfiltered_html has been disabled.","Medium","4.4","2023-11-15 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-5381","Elementor Addon Elements","addon-elements-for-elementor-page-builder"
"elementor","bd34f257-d373-424e-830a-fe3cc56447f7","CVE-2025-32216","Spider Elements – Addons for Elementor <= 1.6.3 - Missing Authorization","The Spider Elements – Crafted UX First Addons for Elementor plugin for WordPress is vulnerable to unauthorized access due to a missing capability check on a function in all versions up to  and including  1.6.3. This makes it possible for authenticated attackers  with Subscriber-level access and above  to perform an unauthorized action.","Medium","4.3","2025-04-07 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-32216","Spider Elements – Crafted UX First Addons for Elementor","spider-elements"
"elementor","bd90b85e-22a9-4c08-b2cf-4f75406e7ca3","CVE-2024-9682","Royal Elementor Addons and Templates <= 1.7.1001 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting via Form Builder Widget","The Royal Elementor Addons and Templates plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's Form Builder widget in all versions up to  and including  1.7.1001 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-11-12 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-9682","Royal Elementor Addons and Templates","royal-elementor-addons"
"elementor","bdd3868a-d741-42b4-bc7f-6fb5d33bb71b","CVE-2024-4875","HT Mega – Absolute Addons For Elementor <= 2.5.2 - Missing Authorization to Options Update","The HT Mega – Absolute Addons For Elementor plugin for WordPress is vulnerable to unauthorized modification of data|loss of data due to a missing capability check on the 'ajax_dismiss' function in versions up to  and including  2.5.2. This makes it possible for authenticated attackers  with subscriber-level permissions and above  to update options such as users_can_register  which can lead to unauthorized user registration.","Medium","4.3","2024-05-20 19:51:49","https://www.cve.org/CVERecord?id=CVE-2024-4875","HT Mega – Absolute Addons For Elementor","ht-mega-for-elementor"
"elementor","bdd4022f-b038-4351-9798-77e7c24f1173","CVE-2025-39543","Royal Elementor Addons <= 1.3.977 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Royal Elementor Addons plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.3.977 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-04-16 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-39543","Royal Elementor Addons and Templates","royal-elementor-addons"
"elementor","be098ee9-b749-4908-85e8-e717d019609a","CVE-2021-4447","Essential Addons for Elementor <= 4.6.4 - Authenticated (Contributor+) Privilege Escalation","The Essential Addons for Elementor  plugin for WordPress is vulnerable to privilege escalation in versions up to and including 4.6.4 due to a lack of restrictions on who can add a registration form and a custom registration role to an Elementor created page. This makes it possible for attackers with access to the Elementor page builder to create a new registration form that defaults to the user role being set to administrator and subsequently register as an administrative user.","High","8.8","2021-05-05 00:00:00","https://www.cve.org/CVERecord?id=CVE-2021-4447","Essential Addons for Elementor – Popular Elementor Templates & Widgets","essential-addons-for-elementor-lite"
"elementor","be23388e-9371-4ea0-974b-80f76de90012","CVE-2023-51407","Split Test For Elementor <= 1.6.9 - Cross-Site Request Forgery","The Split Test For Elementor plugin for WordPress is vulnerable to Cross-Site Request Forgery in all versions up to  and including  1.6.9. This is due to missing or incorrect nonce validation on an unknown function. This makes it possible for unauthenticated attackers to perform an unknown action granted they can trick a site administrator into performing an action such as clicking on a link. The impact of this vulnerability is unknown.","Medium","4.3","2023-12-27 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-51407","Split Test For Elementor","split-test-for-elementor"
"elementor","be4ce3e6-8baa-419f-a48e-4256c306fbc1","CVE-2024-2042","ElementsKit Elementor addons <= 3.0.5 - Authenticated (Contributor+) Stored Cross-Site Scripting via Image Accordion Widget","The ElementsKit Elementor addons plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the Image Accordion widget in all versions up to  and including  3.0.5 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-03-15 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-2042","ElementsKit Elementor Addons and Templates","elementskit-lite"
"elementor","be5142f6-36da-4715-91d2-7d6665c0efa6","CVE-2024-12272","WP Travel Engine – Elementor Widgets | Create Travel Booking Website Using WordPress and Elementor <= 1.3.7 - Authenticated (Contributor+) Local File Inclusion","The WP Travel Engine – Elementor Widgets | Create Travel Booking Website Using WordPress and Elementor plugin for WordPress is vulnerable to Local File Inclusion in all versions up to  and including  1.3.7 via several widgets. This makes it possible for authenticated attackers  with Contributor-level access and above  to include and execute arbitrary files on the server  allowing the execution of any PHP code in those files. This can be used to bypass access controls  obtain sensitive data  or achieve code execution in cases where images and other “safe” file types can be uploaded and included.","High","8.8","2024-12-24 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-12272","WP Travel Engine – Elementor Widgets | Create Travel Booking Website Using WordPress and Elementor","wte-elementor-widgets"
"elementor","be71a324-2bf9-4257-947d-6998d59ad7cc","CVE-2025-22788","CoDesigner WooCommerce Builder for Elementor <= 4.21 - Authenticated (Author+) Stored Cross-Site Scripting","The CoDesigner WooCommerce Builder for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  4.21 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with author-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-01-13 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-22788","CoDesigner – All in One Elementor WooCommerce Builder","woolementor"
"elementor","be9d977d-d7b2-4946-b107-35df176fbdf3","CVE-2024-5662","Ultimate Post Kit Addons For Elementor – (Post Grid  Post Carousel  Post Slider  Category List  Post Tabs  Timeline  Post Ticker  Tag Cloud) <= 3.11.7 - Authenticated (Contributor+) Stored Cross-Site Scripting via Social Count (Static) Widget","The Ultimate Post Kit Addons For Elementor – (Post Grid  Post Carousel  Post Slider  Category List  Post Tabs  Timeline  Post Ticker  Tag Cloud) plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the ‘url’ parameter within the Social Count (Static) widget in all versions up to  and including  3.11.7 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with Contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-06-27 19:59:55","https://www.cve.org/CVERecord?id=CVE-2024-5662","Ultimate Post Kit Addons For Elementor – (Post Grid  Post Carousel  Post Slider  Category List  Post Tabs  Timeline  Post Ticker and Tag Cloud)","ultimate-post-kit"
"elementor","bea7a4d0-d589-420b-a4ff-eaccf12e623b","CVE-2024-9444","ElementsReady Addons for Elementor <= 6.4.3 - Authenticated (Author+) Stored Cross-Site Scripting via SVG File Upload","The ElementsReady Addons for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via SVG File uploads in all versions up to  and including  6.4.3 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with Author-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses the SVG file.","Medium","6.4","2024-10-15 21:26:07","https://www.cve.org/CVERecord?id=CVE-2024-9444","ElementsReady Addons for Elementor","element-ready-lite"
"elementor","bead5edb-402a-44bc-9e2b-89201fa4603c","CVE-2021-24261","HT Mega - Absolute Addons for Elementor Page Builder <= 1.5.5 - Contributor+ Stored Cross-Site Scripting","The “HT Mega – Absolute Addons for Elementor Page Builder” WordPress Plugin before 1.5.7 has several widgets that are vulnerable to stored Cross-Site Scripting (XSS) by lower-privileged users such as contributors  all via a similar method.","Medium","5.4","2021-04-13 00:00:00","https://www.cve.org/CVERecord?id=CVE-2021-24261","HT Mega – Absolute Addons For Elementor","ht-mega-for-elementor"
"elementor","beb28e9e-bf6a-4eed-afbc-ca85ec489df7","CVE-2024-4697","Cowidgets – Elementor Addons <= 1.1.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via heading_tag Parameter","The Cowidgets – Elementor Addons plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the ‘heading_tag’ parameter in all versions up to  and including  1.1.2 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page. CVE-2024-35782 is likely a duplicate of this issue.","Medium","6.4","2024-06-03 17:08:40","https://www.cve.org/CVERecord?id=CVE-2024-4697","Cowidgets – Elementor Addons","cowidgets-elementor-addons"
"elementor","bedad627-0ccb-41c1-be8d-753f57be618f","CVE-2024-4624","Essential Addons for Elementor – Best Elementor Templates  Widgets  Kits & WooCommerce Builders <= 5.9.20 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Essential Addons for Elementor – Best Elementor Templates  Widgets  Kits & WooCommerce Builders plugins for WordPress is vulnerable to Stored Cross-Site Scripting via the ‘eael_ext_toc_title_tag’ parameter in versions up to  and including  5.9.20 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level permissions and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-05-13 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-4624","Essential Addons for Elementor – Popular Elementor Templates & Widgets","essential-addons-for-elementor-lite"
"elementor","bf214d08-0079-40f2-8beb-6f5e4953bb95","CVE-2024-39662","Black Widgets For Elementor <= 1.3.5 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Black Widgets For Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.3.5 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-08-01 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-39662","Black Widgets For Elementor","black-widgets"
"elementor","bf8d34ea-cf05-4b20-9d1c-8cf0c608dfc3","CVE-2024-49271","Unlimited Elements For Elementor (Free Widgets  Addons  Templates) <= 1.5.121 - Authenticated (Editor+) Remote Code Execution","The Unlimited Elements For Elementor (Free Widgets  Addons  Templates) plugin for WordPress is vulnerable to Remote Code Execution in all versions up to  and including  1.5.121 via the template engine. This is due to the plugin not properly restricting functions that can be called and passed to code execution functions. This makes it possible for authenticated attackers  with Editor-level access and above  to execute code on the server.","High","7.2","2024-10-14 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-49271","Unlimited Elements For Elementor","unlimited-elements-for-elementor"
"elementor","bfa12bf7-5056-4d65-885c-36fcb37c017c","CVE-2024-43210","LA-Studio Element Kit for Elementor <= 1.3.9.2 - Authenticated (Contributor+) Stored Cross-Site Scripting","The LA-Studio Element Kit for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.3.9.2 due to insufficient input sanitization and output escaping on title tags found in blocks. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-08-09 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-43210","LA-Studio Element Kit for Elementor","lastudio-element-kit"
"elementor","bfc4ab58-2117-42e7-b367-ee47e28c69ca","CVE-2024-47383","The Pack Elementor addons <= 2.0.8.8 - Authenticated (Author+) Stored Cross-Site Scripting","The The Pack Elementor addons plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  2.0.8.8 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with author-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-09-30 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-47383","The Pack Elementor addon","the-pack-addon"
"elementor","c00d83a7-dd7a-407d-b44e-7ee0a2a1492a","CVE-2024-12140","Elementor AI Addons – 70 Widgets  Premium Templates  Ultimate Elements <= 2.2.1 - Authenticated (Contributor+) Private Templates Content Disclosure","The Elementor Addons AI Addons – 70 Widgets  Premium Templates  Ultimate Elements plugin for WordPress is vulnerable to Information Exposure in all versions up to  and including  2.2.1 via the render function due to insufficient restrictions on which templates can be included. This makes it possible for authenticated attackers  with Contributor-level access and above  to extract data from private or draft templates that they should not have access to.","Medium","4.3","2025-01-06 16:08:19","https://www.cve.org/CVERecord?id=CVE-2024-12140","Elementor Addons AI Addons – 70 Widgets  Premium Templates  Ultimate Elements","ai-addons-for-elementor"
"elementor","c00ff4bd-d846-4e3f-95ed-2a6430c47ebf","CVE-2024-0586","Essential Addons for Elementor – Best Elementor Templates  Widgets  Kits & WooCommerce Builders <= 5.9.4 - Authenticated (Contributor+) Stored Cross-Site Scritping","The Essential Addons for Elementor – Best Elementor Templates  Widgets  Kits & WooCommerce Builders plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the Login/Register Element in all versions up to  and including  5.9.4 due to insufficient input sanitization and output escaping on the custom login URL. This makes it possible for authenticated attackers with contributor-level and above permissions to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-01-17 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-0586","Essential Addons for Elementor – Popular Elementor Templates & Widgets","essential-addons-for-elementor-lite"
"elementor","c02a9639-525c-4e63-8ca0-2452667bbfd5","CVE-2024-38710","Master Addons for Elementor <= 2.0.6.2 - Authenticated (Author+) Stored Cross-Site Scripting","The Master Addons for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  2.0.6.2 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with author-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-07-11 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-38710","Master Addons – Elementor Addons with White Label  Free Widgets  Hover Effects  Conditions  & Animations","master-addons"
"elementor","c07a052d-5c04-48bc-82a7-4d50a5433290","CVE-2025-32196","News Kit Elementor Addons <= 1.3.6 - Authenticated (Contributor+) Stored Cross-Site Scripting","The News Kit Elementor Addons plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.3.6 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-04-04 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-32196","News Kit Elementor Addons","news-kit-elementor-addons"
"elementor","c0c78156-627c-422f-acc4-e5a707ee3946","CVE-2025-31749","HMH Footer Builder For Elementor <= 1.0 - Authenticated (Contributor+) Stored Cross-Site Scripting","The HMH Footer Builder For Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-04-01 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-31749","HMH Footer Builder For Elementor","hmh-footer-builder-for-elementor"
"elementor","c101b69d-02c2-4075-8de7-0988ba3c74cc","CVE-2023-0231","WooLentor <= 2.5.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via Shortcode","The WooLentor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's shortcode(s) in versions up to  and including  2.5.3 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers with contributor level and above permissions to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page","Medium","6.4","2023-01-28 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-0231","ShopLentor – WooCommerce Builder for Elementor & Gutenberg +20 Modules – All in One Solution (formerly WooLentor)","woolentor-addons"
"elementor","c12094bd-aa23-4f9b-92e1-d1d4284fb2a0","CVE-2023-1807","Elementor Addons  Widgets and Enhancements – Stax <= 1.4.3 - Cross-Site Request Forgery via toggle_widget","The Elementor Addons  Widgets and Enhancements – Stax plugin for WordPress is vulnerable to Cross-Site Request Forgery in versions up to  and including  1.4.3. This is due to missing or incorrect nonce validation on the toggle_widget function. This makes it possible for unauthenticated attackers to enable or disable Elementor widgets via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.","Medium","4.3","2023-06-08 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-1807","Elementor Addons  Widgets and Enhancements – Stax","stax-addons-for-elementor"
"elementor","c14e6411-20de-4cfe-96b5-20e71718610e","CVE-2024-47626","RomethemeKit For Elementor <= 1.5.0 - Authenticated (Contributor+) Stored Cross-Site Scripting","The RomethemeKit For Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.5.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-09-30 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-47626","RTMKit Addons for Elementor","rometheme-for-elementor"
"elementor","c179cb56-6d18-4e04-8539-3834a286e302","CVE-2024-53766","Devnex Addons For Elementor <= 1.0.9 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Devnex Addons For Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.0.9 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-11-28 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-53766","Devnex Addons For Elementor","devnex-addons-for-elementor"
"elementor","c1ae1535-e5fb-4d1d-9349-59f4adaca328","CVE-2024-52358","Responsive Addons for Elementor <= 1.5.4 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Responsive Addons for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.5.4 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-11-08 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-52358","Responsive Addons for Elementor – Free Elementor Addons Plugin and Elementor Templates","responsive-addons-for-elementor"
"elementor","c205041a-01c9-44cd-8270-dafae2a78cbf","CVE-2024-53749","Post Carousel Slider for Elementor <= 1.5.0 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Post Carousel Slider for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.5.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-11-28 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-53749","Post Carousel Slider for Elementor","post-carousel-slider-for-elementor"
"elementor","c2075960-fde4-4ca9-a000-23fdd6d5de1c","CVE-2023-24374","Material Design Icons for Page Builders <= 1.4.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Shortcode","The Material Design Icons for Page Builders plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's shortcode(s) in versions up to  and including  1.4.2 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers with contributor level and above permissions to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page","Medium","6.4","2023-01-27 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-24374","Material Design Icons for Page Builders","material-design-icons-for-elementor"
"elementor","c20c1fb1-8803-4f84-bdbb-6f03edd907cf","CVE-2024-37482","The Post Grid <= 7.7.4 - Missing Authorization via AJAX","The The Post Grid plugin for WordPress is vulnerable to unauthorized modification of data due to a missing capability check on several AJAX actions in versions up to  and including  7.7.4. This makes it possible for authenticated attackers  with subscriber-level access and above  to perform various unauthorized actions.","Medium","4.3","2024-07-04 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-37482","The Post Grid – Shortcode  Gutenberg Blocks  Divi Modules and Elementor Addon for Post Grid","the-post-grid"
"elementor","c2138634-c149-4fd1-a33d-351bbf633ea3","CVE-2024-10777","AnyWhere Elementor <= 1.2.11 - Authenticated (Contributor+) Post Disclosure","The AnyWhere Elementor plugin for WordPress is vulnerable to Information Exposure in all versions up to  and including  1.2.11 via the 'INSERT_ELEMENTOR' shortcode due to insufficient restrictions on which posts can be included. This makes it possible for authenticated attackers  with Contributor-level access and above  to extract data from private or draft posts created by Elementor that they should not have access to.","Medium","4.3","2024-12-04 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-10777","AnyWhere Elementor","anywhere-elementor"
"elementor","c21f5461-9c1e-48ec-b15f-6a9be1e27b43","CVE-2024-6628","EleForms – All In One Form Integration including DB for Elementor <= 2.9.9.9 - Cross-Site Request Forgery","The EleForms – All In One Form Integration including DB for Elementor plugin for WordPress is vulnerable to Cross-Site Request Forgery in all versions up to  and including  2.9.9.9. This is due to missing or incorrect nonce validation when deleting form submissions. This makes it possible for unauthenticated attackers to delete form submissions via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.","Medium","4.3","2024-11-15 15:10:57","https://www.cve.org/CVERecord?id=CVE-2024-6628","EleForms – All In One Form Integration including DB for Elementor","all-contact-form-integration-for-elementor"
"elementor","c23e9810-40ea-43e2-9292-f05f300a7ddf","CVE-2022-4711","Royal Elementor Addons <= 1.3.59 - Insufficient Access Control to Menu Settings Update","The Royal Elementor Addons plugin for WordPress is vulnerable to insufficient access control in the 'wpr_save_mega_menu_settings' AJAX action in versions up to  and including  1.3.59. This allows any authenticated user  including those with subscriber-level permissions  to enable and modify Mega Menu settings for any menu item.","Medium","4.3","2023-01-10 00:00:00","https://www.cve.org/CVERecord?id=CVE-2022-4711","Royal Elementor Addons and Templates","royal-elementor-addons"
"elementor","c2421108-d4b0-480e-a020-95712cdfae8e","CVE-2022-1329","Elementor Website Builder 3.6.0 - 3.6.2  - Missing Authorization to Remote Code Execution","The Elementor Website Builder plugin for WordPress is vulnerable to unauthorized execution of several AJAX actions due to a missing capability check in the ~/core/app/modules/onboarding/module.php file that make it possible for attackers to modify site data in addition to uploading malicious files that can be used to obtain remote code execution  in versions 3.6.0 to 3.6.2.","High","8.8","2022-04-13 00:00:00","https://www.cve.org/CVERecord?id=CVE-2022-1329","Elementor Website Builder – More Than Just a Page Builder","elementor"
"elementor","c24c57e5-2b42-40db-816a-f1327d1ac09b","CVE-2023-0336","OoohBoi Steroids for Elementor <= 2.1.3 - Missing Authorization leading to Authenticated (Subscriber+) Attachment Deletion","The OoohBoi Steroids for Elementor plugin for WordPress is vulnerable to unauthorized loss of data due to a missing capability check on the 'file_batch_delete_callback' function in versions up to  and including  2.1.3. This makes it possible for subscriber-level attackers to delete attachments.","Medium","4.3","2023-02-28 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-0336","OoohBoi Steroids for Elementor","ooohboi-steroids-for-elementor"
